onset	duration	block_n	task_relevant	trial_type	colour	direction_of_approach	critical_time	outcome	response_time
14.676999999999992	2.0016466000006403	1	False	event	blue	right	1.1670082000000548	correct_rejection	n/a
15.860000000000014	2.251865500000349	1	True	target	red	left	1.1690711999999621	hit	0.24660366000028944
16.762	2.3356800000001385	1	False	distractor	blue	right	1.1662599999999657	correct_rejection	n/a
17.812000000000012	2.335551199999827	1	False	distractor	blue	right	1.1686849999996411	correct_rejection	n/a
18.795999999999992	2.0016624999998385	1	False	event	blue	right	1.168845400000464	correct_rejection	n/a
20.114000000000004	2.001690499999313	1	False	event	blue	left	1.1694428999999218	correct_rejection	n/a
21.299000000000007	2.000585400000091	1	True	event	red	left	1.1666433999998844	correct_rejection	n/a
22.498999999999995	2.0016576999996687	1	False	event	blue	right	1.1693263999995906	correct_rejection	n/a
23.55000000000001	2.0016648999999234	1	True	event	red	left	1.1676106000004438	correct_rejection	n/a
24.801000000000016	2.335230500000762	1	False	distractor	blue	left	1.1675584000004164	correct_rejection	n/a
25.818000000000012	2.251872199999525	1	True	target	red	right	1.1680237999999008	hit	0.24974925999998732
26.936000000000007	2.335292499999923	1	False	distractor	blue	right	1.167742200000248	correct_rejection	n/a
28.153999999999996	2.25185380000039	1	True	target	red	left	1.1676116999997248	hit	0.24805926000084355
29.455000000000013	2.0016679000000295	1	False	event	blue	right	1.167634999999791	correct_rejection	n/a
30.489000000000004	2.002077800000734	1	False	event	blue	left	1.1676618000001326	correct_rejection	n/a
31.590000000000003	2.001669100000072	1	False	event	blue	right	1.1680906000001414	correct_rejection	n/a
32.92400000000001	2.335286499999711	1	False	distractor	blue	left	1.1676293000000442	correct_rejection	n/a
34.09200000000001	2.3352648000000045	1	False	distractor	blue	left	1.1676571999996668	correct_rejection	n/a
35.21000000000001	2.0012547000005725	1	True	event	red	right	1.1672176000001855	false_alarm	0.18124406000100635
36.510999999999996	2.3352814999998373	1	False	distractor	blue	right	1.1695583999999144	correct_rejection	n/a
37.510999999999996	2.0018058999994537	1	True	event	red	right	1.1676876000001357	correct_rejection	n/a
38.82900000000001	2.0016584000004514	1	True	event	red	right	1.1695459000002302	correct_rejection	n/a
39.81300000000002	2.3185938999995415	1	True	target	red	right	1.1680519000001368	hit	0.31433346000034135
41.09800000000001	2.2852350000002843	1	True	target	red	right	1.1686698000003162	hit	0.28140676000060694
42.232	2.3197150999994847	1	True	target	red	left	1.1675505000002886	hit	0.3151583600005665
43.21600000000001	2.0017922000006365	1	True	event	red	right	1.1676051000004009	correct_rejection	n/a
44.46800000000002	2.3342258000002403	1	False	distractor	blue	left	1.1665920000004917	correct_rejection	n/a
45.70099999999999	2.3352787000003445	1	False	distractor	blue	right	1.1709559000000809	correct_rejection	n/a
46.652000000000015	2.0016530000002604	1	True	event	red	left	1.1676131000003807	correct_rejection	n/a
47.68600000000001	2.335283399999753	1	False	distractor	blue	left	1.1676505000004909	correct_rejection	n/a
48.637	2.3185867000001963	1	True	target	red	left	1.1680355999997118	hit	0.31432756000089057
49.95500000000001	2.0027013999997507	1	False	event	blue	right	1.1679277000002912	correct_rejection	n/a
51.13900000000001	2.0016561000002184	1	True	event	red	left	1.1676563999999416	correct_rejection	n/a
52.173	2.268946700000015	1	True	target	red	right	1.1676347000002352	hit	0.26589786000062077
53.39099999999999	2.001638300000195	1	True	event	red	right	1.1676070000003165	correct_rejection	n/a
54.65899999999999	2.0027712999999494	1	True	event	red	left	1.1676152000000002	correct_rejection	n/a
55.77600000000001	2.3352821999997104	1	False	distractor	blue	right	1.1676348000000871	correct_rejection	n/a
57.010999999999996	2.003020299999662	1	False	event	blue	right	1.1676375999995798	correct_rejection	n/a
57.928	2.251885699999548	1	True	target	red	right	1.1676485999996657	hit	0.24802076000054285
58.914000000000016	2.2687330999997357	1	True	target	red	left	1.166397699999834	hit	0.26431006000024126
60.09700000000001	2.001632499999687	1	True	event	red	right	1.1675902999995742	correct_rejection	n/a
61.149	2.0015158999995037	1	False	event	blue	left	1.1658455999995567	correct_rejection	n/a
62.147999999999996	2.3352648000000045	1	False	distractor	blue	left	1.1686478000002012	correct_rejection	n/a
63.268	2.3353872999995815	1	True	target	red	left	1.1658088999992628	hit	0.331466960000796
64.46700000000001	2.335260599999856	1	False	distractor	blue	left	1.1686766000002535	correct_rejection	n/a
65.58600000000001	2.26862009999968	1	True	target	red	right	1.1658273000002168	hit	0.2647133600007123
66.83500000000001	2.335765399999218	1	False	distractor	blue	left	1.1687192999997933	correct_rejection	n/a
68.055	2.2347679000004064	1	True	target	red	left	1.1657588999996733	hit	0.23176196000116533
69.287	2.335675700000138	1	False	distractor	blue	right	1.1686702000006335	correct_rejection	n/a
70.273	2.2192150999999285	1	True	target	red	left	1.1665386999993643	hit	0.2146675600010326
71.589	2.335264299999835	1	False	distractor	blue	left	1.1694172999996226	correct_rejection	n/a
72.524	2.2341315000003306	1	True	target	red	right	1.1665883000005124	hit	0.23136176000065234
73.57400000000001	2.2361377000005973	1	True	target	red	right	1.1680696000003081	hit	0.23198366000036685
74.75800000000001	2.001655799999753	1	True	event	red	left	1.1676889000000301	correct_rejection	n/a
75.77600000000001	2.0016626000006	1	False	event	blue	left	1.1692283000002135	correct_rejection	n/a
76.727	2.0012911999992866	1	True	event	red	left	1.1672318999999334	correct_rejection	n/a
78.06200000000001	2.3348499000003358	1	False	distractor	blue	left	1.167225099999996	correct_rejection	n/a
78.995	2.235166000000447	1	True	target	red	left	1.1676372000002289	hit	0.23177016000084905
80.12899999999999	2.335274500000196	1	True	target	red	left	1.1676141999996617	late_response	0.3481363600007512
81.44800000000001	2.000728399999332	1	False	event	blue	left	1.1666861999992193	correct_rejection	n/a
82.78200000000001	2.001669999999649	1	False	event	blue	left	1.1676189999998883	correct_rejection	n/a
84.13300000000001	2.336301999999705	1	False	distractor	blue	right	1.1691922999998496	correct_rejection	n/a
85.13400000000001	2.001689100000476	1	False	event	blue	left	1.167642500000511	correct_rejection	n/a
86.368	2.0016504000004716	1	True	event	red	right	1.1678215000001728	correct_rejection	n/a
87.55200000000002	2.3352817000004507	1	False	distractor	blue	left	1.1676414000003206	correct_rejection	n/a
88.53699999999998	2.001249299999529	1	True	event	red	left	1.1672090000002413	correct_rejection	n/a
89.75400000000002	2.285246299999926	1	True	target	red	right	1.1680739000003086	hit	0.2815029600010348
90.88799999999998	2.0016452999998364	1	True	event	red	left	1.1680390999999872	correct_rejection	n/a
91.80599999999998	2.002761300000145	1	True	event	red	right	1.1677236000004427	correct_rejection	n/a
93.13999999999999	2.3352638000005754	1	False	distractor	blue	right	1.1680335999999443	correct_rejection	n/a
94.291	2.002004599999964	1	True	event	red	right	1.1676593000001958	correct_rejection	n/a
95.30900000000003	2.335286300000064	1	False	distractor	blue	left	1.167631999999685	correct_rejection	n/a
96.57800000000003	2.3337093999998615	1	False	distractor	blue	left	1.1660609000000477	correct_rejection	n/a
97.62799999999999	2.2519178000002285	1	True	target	red	right	1.167218800000228	hit	0.24804946000080008
98.96199999999999	2.2184877000000256	1	True	target	red	left	1.1676192000005017	hit	0.2146714600007158
100.26299999999998	2.0020777999998245	1	True	event	red	right	1.1676557000000685	correct_rejection	n/a
101.43	2.0026905999993687	1	False	event	blue	left	1.1680711999997584	correct_rejection	n/a
102.58100000000002	2.0019210000000385	1	False	event	blue	right	1.1676336000000447	correct_rejection	n/a
103.49900000000002	2.0026859999998123	1	False	event	blue	left	1.1676264000006995	correct_rejection	n/a
104.49900000000002	2.001632299999983	1	False	event	blue	right	1.1686856999995712	correct_rejection	n/a
105.685	2.2682927000005293	1	True	target	red	right	1.1663398000000598	hit	0.2648434600009182
106.78500000000003	2.001664000000403	1	False	event	blue	left	1.1686781000007613	correct_rejection	n/a
108.05400000000003	2.1851626000006945	1	True	target	red	right	1.165740000000369	hit	0.18131126000065478
109.15300000000002	2.0021024000006946	1	True	event	red	right	1.1686921999998958	correct_rejection	n/a
110.43900000000002	2.3344484999997803	1	False	distractor	blue	right	1.1657264999994936	correct_rejection	n/a
111.70499999999998	2.0016525000000343	1	True	event	red	left	1.1678213999993545	correct_rejection	n/a
113.05599999999998	2.001644899999519	1	False	event	blue	right	1.1676465000000462	correct_rejection	n/a
114.30700000000002	2.0016654999999446	1	False	event	blue	right	1.1676674999998795	correct_rejection	n/a
115.55799999999999	2.3352707000004216	1	False	distractor	blue	right	1.1680477999998402	correct_rejection	n/a
116.77600000000001	2.0019664000001285	1	True	event	red	left	1.1676327000004676	correct_rejection	n/a
117.72699999999998	2.335197600000356	1	False	distractor	blue	right	1.1675781000003553	correct_rejection	n/a
118.84500000000003	2.001314299999649	1	False	event	blue	left	1.1683296999999584	correct_rejection	n/a
119.99599999999998	2.2851571000001627	1	True	target	red	left	1.1667059000001814	hit	0.2815331600008335
121.31299999999999	2.319482799999605	1	True	target	red	left	1.1676163000001907	hit	0.3147659600003294
122.34800000000001	2.002314800000022	1	True	event	red	left	1.1666097999996055	correct_rejection	n/a
123.36500000000001	2.001574000000801	1	False	event	blue	right	1.1685841000007713	correct_rejection	n/a
124.53300000000002	2.0019225999994887	1	False	event	blue	left	1.1666075999992245	correct_rejection	n/a
125.58300000000003	2.3352760999996462	1	True	target	red	right	1.1695346999995309	hit	0.3297856600015052
126.93599999999998	2.0019669000003546	1	True	event	red	right	1.1661574999998265	correct_rejection	n/a
128.11900000000003	2.3356910000002244	1	False	distractor	blue	right	1.1687294000003021	correct_rejection	n/a
142.464	2.218021799999349	2	True	target	blue	right	1.1671531999991203	hit	0.2154709600012552
143.481	2.335299500000474	2	False	distractor	red	left	1.1680576000007932	correct_rejection	n/a
144.68200000000002	2.2188059000000067	2	True	target	blue	left	1.167737300000283	hit	0.21628496000033692
145.683	2.0016649999997753	2	True	event	blue	left	1.167634100000214	correct_rejection	n/a
146.60199999999998	2.334196100000611	2	False	distractor	red	left	1.166982700000574	correct_rejection	n/a
147.75099999999998	2.235222000000249	2	True	target	blue	right	1.1676549000003433	hit	0.23126186000030202
149.019	2.003438800000424	2	False	event	red	right	1.1676169000002687	correct_rejection	n/a
150.103	2.001660500000071	2	True	event	blue	left	1.1676280000001498	false_alarm	0.18119016000076726
151.27100000000002	2.003481300000203	2	False	event	red	right	1.167639600000257	correct_rejection	n/a
152.272	2.001734299999953	2	True	event	blue	right	1.1684899000001678	correct_rejection	n/a
153.20800000000003	1.9998568000000887	2	False	event	red	left	1.1658135999996375	correct_rejection	n/a
154.14100000000002	2.334569999999985	2	False	distractor	red	right	1.1669348999994327	correct_rejection	n/a
155.224	2.0016531999999643	2	True	event	blue	right	1.1680519999999888	correct_rejection	n/a
156.125	2.334867999999915	2	False	distractor	red	left	1.167214399999466	correct_rejection	n/a
