onset	duration	block_n	task_relevant	trial_type	colour	direction_of_approach	critical_time	outcome	response_time
3.772999999999911	2.0016820000000735	1	True	event	red	left	1.1683342000014818	false_alarm	0.18086153999794874
4.972999999999956	2.2018559999996796	1	True	target	red	left	1.16849910000019	hit	0.19749494000026857
6.142000000000053	2.3010922000012215	1	True	target	red	left	1.1668169000004127	hit	0.29898483999861014
7.041999999999916	2.3185776000009355	1	True	target	red	left	1.1677079000000958	hit	0.31501234000026557
8.02599999999984	2.0016630999998597	1	True	event	red	right	1.1684698999997636	correct_rejection	n/a
9.092999999999847	2.286120900000242	1	True	target	red	left	1.168498400000317	hit	0.2817136400001061
10.427999999999884	2.3356352999999217	1	False	distractor	blue	left	1.1676518000003853	correct_rejection	n/a
11.51299999999992	2.1851378000010584	1	True	target	red	right	1.16680190000082	hit	0.18247653999898716
12.812999999999874	2.0016661000008753	1	False	event	blue	left	1.167631700000129	correct_rejection	n/a
13.84699999999998	2.0015753000006953	1	False	event	blue	left	1.1675890000005893	correct_rejection	n/a
14.815000000000055	2.002542500000345	1	True	event	red	right	1.1676303999993252	correct_rejection	n/a
15.96699999999987	2.0008288999997603	1	True	event	red	right	1.1667899000003672	correct_rejection	n/a
17.0329999999999	2.3352814999998373	1	False	distractor	blue	left	1.1678625000004104	correct_rejection	n/a
17.951999999999998	2.0008445999992546	1	True	event	red	right	1.1667817999987165	false_alarm	0.18224664000010193
19.051999999999907	2.001904499999	1	False	event	blue	right	1.16764030000013	correct_rejection	n/a
20.286000000000058	2.201822799999718	1	True	target	red	left	1.1681243000002723	hit	0.19992003999797703
21.354000000000042	2.268559500000265	1	True	target	red	left	1.1684858000007807	hit	0.26418023999869433
22.454999999999927	2.0016218999990087	1	False	event	blue	right	1.1667756999995618	correct_rejection	n/a
23.589999999999918	2.334440099999483	1	False	distractor	blue	right	1.166807699999481	correct_rejection	n/a
24.623000000000047	2.2861030000003666	1	True	target	red	right	1.1676248000003397	hit	0.28172613999888085
25.789999999999964	2.3352845999997953	1	False	distractor	blue	left	1.1680556999999396	correct_rejection	n/a
26.908999999999878	2.301139699999112	1	True	target	red	right	1.1667572999995173	hit	0.2992538399987268
28.20900000000006	2.336132299999008	1	False	distractor	blue	left	1.1676583999997092	correct_rejection	n/a
29.360999999999876	2.0008259000005637	1	False	event	blue	left	1.1668190000000322	correct_rejection	n/a
30.49499999999989	2.001020300000164	1	True	event	red	left	1.1669953999989957	false_alarm	0.14820473999972705
31.444999999999936	2.0016777999990154	1	False	event	blue	right	1.1684775999983685	correct_rejection	n/a
32.49599999999987	2.201838499999212	1	True	target	red	right	1.1684994999995695	hit	0.19744963999914944
33.680000000000064	2.3352718999994977	1	False	distractor	blue	left	1.1677263000001403	correct_rejection	n/a
34.86500000000001	2.3344495999990613	1	False	distractor	blue	right	1.1667889999989711	correct_rejection	n/a
35.7829999999999	2.0018791999991663	1	False	event	blue	left	1.167004199998729	correct_rejection	n/a
36.68299999999999	2.3352813000001333	1	False	distractor	blue	right	1.1684820000009495	correct_rejection	n/a
37.75	2.0016638999986753	1	False	event	blue	left	1.1684048999995866	correct_rejection	n/a
38.80099999999993	2.0016467000004923	1	True	event	red	right	1.1684718000014698	correct_rejection	n/a
40.103000000000065	2.3185811000003014	1	True	target	red	left	1.1667749999996886	hit	0.31688533999951574
41.452999999999975	2.0016546999995626	1	True	event	red	right	1.1684904000012466	correct_rejection	n/a
42.70399999999995	2.0016771999999037	1	True	event	red	left	1.1680544000009832	false_alarm	0.23201403999993886
43.93899999999985	2.002051999999793	1	True	event	red	right	1.1672129999987817	correct_rejection	n/a
45.08999999999992	2.2018155999994633	1	True	target	red	left	1.1677923999995983	hit	0.19815784000022063
46.17399999999998	2.00168979999944	1	True	event	red	right	1.1684153999995033	correct_rejection	n/a
47.240999999999985	2.3357224000010604	1	False	distractor	blue	left	1.167643599999792	correct_rejection	n/a
48.375999999999976	2.3361165000005997	1	False	distractor	blue	right	1.1676317999990715	correct_rejection	n/a
49.3599999999999	2.2193495000010444	1	True	target	red	left	1.167626599999494	hit	0.21498983999956067
50.277000000000044	2.335272499998581	1	False	distractor	blue	right	1.1684671000002425	correct_rejection	n/a
51.17899999999986	2.3344446000010066	1	False	distractor	blue	left	1.166788300000917	correct_rejection	n/a
52.42899999999986	2.0020438999999897	1	True	event	red	left	1.167165799999566	false_alarm	0.1834598399993581
53.462999999999965	2.3352643999987492	1	False	distractor	blue	left	1.1684781999992708	correct_rejection	n/a
54.646999999999935	2.0016689999993105	1	False	event	blue	left	1.1684521999995923	correct_rejection	n/a
55.99800000000005	2.335903300001519	1	False	distractor	blue	right	1.1676303000003543	correct_rejection	n/a
57.25	2.0016596000005222	1	True	event	red	left	1.168468600000807	correct_rejection	n/a
58.166999999999916	2.3352745000011055	1	False	distractor	blue	left	1.1684873000012885	correct_rejection	n/a
59.41799999999989	2.335268199998609	1	False	distractor	blue	right	1.1679477999987284	correct_rejection	n/a
60.4849999999999	2.0016905000011036	1	False	event	blue	right	1.1685143000013625	correct_rejection	n/a
61.403999999999996	2.0009328999986167	1	True	event	red	right	1.1669113999996625	correct_rejection	n/a
62.636999999999944	2.3361012999994273	1	False	distractor	blue	left	1.1676203999996062	correct_rejection	n/a
63.95499999999993	2.2860514000003604	1	True	target	red	right	1.1676191000005929	hit	0.281735739999192
64.92200000000003	2.335297499999797	1	False	distractor	blue	right	1.1678811000001588	correct_rejection	n/a
66.20699999999988	2.0016599999999016	1	False	event	blue	right	1.167671500001262	correct_rejection	n/a
67.29199999999992	2.335259400000723	1	False	distractor	blue	right	1.1667794000004506	correct_rejection	n/a
68.29299999999989	2.0008276000007754	1	True	event	red	right	1.1668083000004117	correct_rejection	n/a
69.64300000000003	2.2856129000010696	1	True	target	red	left	1.1684956999997667	hit	0.2816795400005674
70.84400000000005	2.001665400001002	1	True	event	red	left	1.1684855000003154	correct_rejection	n/a
72.16200000000003	2.3027473999991344	1	True	target	red	right	1.168490699999893	hit	0.29755963999852497
73.279	2.0016699999996774	1	False	event	blue	right	1.167826799999574	correct_rejection	n/a
74.48000000000002	2.3353053000009822	1	False	distractor	blue	right	1.1685237000001791	correct_rejection	n/a
75.49800000000005	2.1684639000013988	1	True	target	red	right	1.167641300000497	hit	0.16495953999876178
76.69899999999984	2.0025096999997913	1	False	event	blue	right	1.1676421000011032	correct_rejection	n/a
77.88300000000004	2.0017535999995744	1	False	event	blue	right	1.1676533999998355	correct_rejection	n/a
79.10199999999986	2.0016384000008998	1	True	event	red	right	1.166798300000636	false_alarm	0.16728483999870036
80.38499999999999	2.185151699999551	1	True	target	red	right	1.1684811999985243	hit	0.1813160400008087
81.53600000000006	2.0022361999999703	1	False	event	blue	right	1.1676716000001761	correct_rejection	n/a
82.50299999999993	2.335285299999697	1	False	distractor	blue	right	1.168268800000078	correct_rejection	n/a
83.82199999999989	2.1679774000003533	1	True	target	red	right	1.1668028000003687	hit	0.16577983999852108
84.73900000000003	2.2518715000005614	1	True	target	red	right	1.1667809999999292	hit	0.24918913999971437
85.82299999999987	2.2185277000007773	1	True	target	red	left	1.168509900000572	hit	0.21500803999808227
86.95699999999988	2.001648399998885	1	False	event	blue	left	1.1684663999985787	correct_rejection	n/a
