onset	duration	block_n	task_relevant	trial_type	colour	direction_of_approach	critical_time	outcome	response_time
5.025000000000091	2.0018584999997984	1	False	event	blue	right	1.166990300000208	correct_rejection	n/a
6.008000000000038	2.218987899999746	1	True	target	red	right	1.167654900000315	hit	0.21466614000055984
7.076000000000022	2.002281499999299	1	False	event	blue	right	1.1674149000009777	correct_rejection	n/a
8.042999999999893	2.0016625000007195	1	True	event	red	right	1.1684980000008807	false_alarm	0.1970631400003242
9.278999999999996	2.0008139999990817	1	False	event	blue	right	1.166840099998808	correct_rejection	n/a
10.528999999999996	2.335545699999784	1	False	distractor	blue	right	1.1670589999994263	correct_rejection	n/a
11.579999999999927	2.00236340000086	1	True	event	red	left	1.1676667000010923	false_alarm	0.11657774000047993
12.913999999999987	2.3357761999996	1	False	distractor	blue	left	1.1672835000008774	correct_rejection	n/a
14.182999999999993	2.0016689999993105	1	True	event	red	right	1.1668159000000742	false_alarm	0.18296263999982898
15.517000000000053	2.33444109999985	1	False	distractor	blue	left	1.1667958999988173	correct_rejection	n/a
16.718000000000075	2.001275100001294	1	False	event	blue	right	1.1672577000008175	correct_rejection	n/a
17.785000000000082	2.2360461999996915	1	True	target	red	right	1.1681829000008008	hit	0.23163914000036812
18.769999999999982	2.2176655000002654	1	True	target	red	right	1.1668021000004956	hit	0.21465673999992418
20.020999999999958	2.21762900000067	1	True	target	red	left	1.1667704999999842	hit	0.21467463999982783
20.971000000000004	2.2018317000002128	1	True	target	red	left	1.1684098999994887	hit	0.19719373999978984
22.03800000000001	2.2188492999994196	1	True	target	red	left	1.16847769999913	hit	0.21465954000123588
22.940000000000055	2.334489400000166	1	False	distractor	blue	right	1.1667610999993485	correct_rejection	n/a
24.173000000000002	2.001659900000959	1	False	event	blue	left	1.1677214999999705	correct_rejection	n/a
25.29099999999994	2.0016636000000005	1	True	event	red	right	1.168487799999582	correct_rejection	n/a
26.27500000000009	2.001654599998801	1	True	event	red	right	1.1682308999989175	false_alarm	0.1973170400018205
27.25999999999999	2.3012436999997874	1	True	target	red	left	1.166803000000101	hit	0.3013092400000801
28.492999999999938	2.002371700000367	1	False	event	blue	left	1.1676261000011436	correct_rejection	n/a
29.644999999999982	2.0008321000005083	1	False	event	blue	left	1.1668187000014143	correct_rejection	n/a
30.628999999999905	2.001722000000882	1	True	event	red	left	1.166832400000203	correct_rejection	n/a
31.645999999999958	2.0016500000001543	1	True	event	red	right	1.168050399999629	false_alarm	0.13074064000139174
32.830999999999904	2.1509550999999476	1	True	target	red	right	1.166814000000187	hit	0.14790933999975664
33.88200000000006	2.33525860000006	1	False	distractor	blue	left	1.16678830000086	correct_rejection	n/a
35.083000000000084	2.334461000000374	1	False	distractor	blue	left	1.16681939999944	correct_rejection	n/a
36.16599999999994	2.00167119999972	1	True	event	red	left	1.1684934999993857	correct_rejection	n/a
37.08400000000006	2.0016739000002417	1	False	event	blue	right	1.1679662999995344	correct_rejection	n/a
38.10100000000011	2.001660700001594	1	True	event	red	left	1.1679885000012291	correct_rejection	n/a
39.019000000000005	2.0016773000006935	1	False	event	blue	right	1.168501300000571	correct_rejection	n/a
40.15300000000002	2.0016630999998597	1	True	event	red	right	1.168489499999822	correct_rejection	n/a
41.403999999999996	2.285427999999257	1	True	target	red	left	1.1684861999983696	hit	0.281383040001316
42.65499999999997	2.335257400000046	1	False	distractor	blue	left	1.16794209999901	correct_rejection	n/a
43.65599999999995	2.218513100000564	1	True	target	red	left	1.1684999000008531	hit	0.21466243999964263
44.82400000000007	2.335269600000146	1	False	distractor	blue	left	1.166773000000802	correct_rejection	n/a
45.79099999999994	2.335260100000596	1	False	distractor	blue	right	1.1684700999994675	correct_rejection	n/a
46.791999999999916	2.335357100000664	1	False	distractor	blue	left	1.1676447999998345	correct_rejection	n/a
48.02600000000007	2.186006300000372	1	True	target	red	right	1.167772299999342	hit	0.18117134000058854
48.97700000000009	2.0016393000005053	1	True	event	red	right	1.1684571000005235	false_alarm	0.18039904000070806
50.278999999999996	2.3344388000004983	1	False	distractor	blue	left	1.1667778999999427	correct_rejection	n/a
51.19599999999991	2.001514399998996	1	False	event	blue	left	1.1668200999992848	correct_rejection	n/a
52.346000000000004	2.0016825999991568	1	False	event	blue	left	1.1685032000004867	correct_rejection	n/a
53.49700000000007	2.0021565999996085	1	False	event	blue	left	1.1676426000012725	correct_rejection	n/a
54.83200000000011	2.2183652999992773	1	True	target	red	right	1.167499799999888	hit	0.2146644400003197
55.766000000000076	2.335433700000067	1	False	distractor	blue	left	1.1669838999987405	correct_rejection	n/a
56.950000000000045	2.235189099999843	1	True	target	red	left	1.1676351999995234	hit	0.23135414000023502
58.11799999999994	2.3352864999996825	1	False	distractor	blue	right	1.168520000001024	correct_rejection	n/a
59.13499999999999	2.2024811000010516	1	True	target	red	left	1.1676222000005794	hit	0.19884784000021227
