onset	duration	block_n	task_relevant	trial_type	colour	direction_of_approach	critical_time	outcome	response_time
4.7979999999997744	2.2343805999989854	1	True	target	red	left	1.1668344999998155	hit	0.23220888000361128
6.081000000000131	2.33525610000288	1	False	distractor	blue	left	1.1684873000012885	correct_rejection	n/a
7.164999999999964	2.002437600000121	1	True	event	red	right	1.1675512000001618	false_alarm	0.21463398000633305
8.501000000000204	2.0017156999965664	1	True	event	red	left	1.1668282999999064	correct_rejection	n/a
9.416999999999916	2.2353673999969033	1	True	target	red	left	1.1676517999985663	hit	0.23215528000292807
10.65099999999984	2.0016619000016362	1	True	event	red	right	1.1684701000012865	correct_rejection	n/a
11.93600000000015	2.336125500001799	1	False	distractor	blue	left	1.1676530000004277	correct_rejection	n/a
12.86999999999989	2.00237190000189	1	False	event	blue	right	1.1674791000004916	correct_rejection	n/a
13.822000000000116	2.2010110000010172	1	True	target	red	right	1.166816500001005	hit	0.1979943800004662
14.822000000000116	2.3352748999968753	1	False	distractor	blue	left	1.1679420000000391	correct_rejection	n/a
16.172999999999774	2.0016663999995217	1	True	event	red	right	1.1676632999988215	correct_rejection	n/a
17.407000000000153	2.0016622000002826	1	False	event	blue	left	1.167795000001206	correct_rejection	n/a
18.574999999999818	2.335952699999325	1	False	distractor	blue	right	1.16746399999829	correct_rejection	n/a
19.710000000000036	2.3352817999984836	1	False	distractor	blue	left	1.166804199998296	correct_rejection	n/a
20.809999999999945	2.335261200001696	1	False	distractor	blue	right	1.1684761000033177	correct_rejection	n/a
22.11200000000008	2.00085350000154	1	False	event	blue	right	1.1668094000015117	correct_rejection	n/a
23.327999999999975	2.3352692000007664	1	False	distractor	blue	left	1.1684673999989172	correct_rejection	n/a
24.63000000000011	2.0008398999998462	1	False	event	blue	right	1.166802399999142	correct_rejection	n/a
25.764000000000124	2.1859975999977905	1	True	target	red	right	1.167733700000099	hit	0.18122988000033047
26.998000000000047	2.002356500001042	1	True	event	red	left	1.1674945000013395	false_alarm	0.1841769800019506
28.166000000000167	2.3352788999982295	1	False	distractor	blue	right	1.1684795000001031	correct_rejection	n/a
29.333999999999833	2.2519210999998904	1	True	target	red	right	1.1667993999981263	hit	0.24886578000297277
30.402000000000044	2.0008187999992515	1	True	event	red	left	1.1667883999980404	correct_rejection	n/a
31.467999999999847	2.001672000002145	1	False	event	blue	right	1.1678056000018842	correct_rejection	n/a
32.753000000000156	2.3352793999983987	1	False	distractor	blue	right	1.1680635000011534	correct_rejection	n/a
34.07099999999991	2.0016716999998607	1	True	event	red	right	1.1684796000008646	correct_rejection	n/a
35.23900000000003	2.0008367000009457	1	False	event	blue	right	1.1668002999977034	correct_rejection	n/a
36.20600000000013	2.335582300001974	1	False	distractor	blue	right	1.167651899999342	correct_rejection	n/a
37.35699999999997	2.0016875000001164	1	False	event	blue	right	1.1667945000008473	correct_rejection	n/a
38.30699999999979	2.335310099999333	1	False	distractor	blue	right	1.1684868999982427	correct_rejection	n/a
39.25799999999981	2.001900899998887	1	False	event	blue	right	1.1676049999987157	correct_rejection	n/a
40.34299999999985	2.3344064999982947	1	False	distractor	blue	left	1.1667646999994759	correct_rejection	n/a
41.559999999999945	2.001668199998676	1	False	event	blue	left	1.1684997999982585	correct_rejection	n/a
42.77799999999979	2.3361162000000917	1	False	distractor	blue	right	1.1676323000028788	correct_rejection	n/a
43.978999999999814	2.3359252999980527	1	False	distractor	blue	right	1.1674402999997113	correct_rejection	n/a
45.06399999999985	2.3017805999988923	1	True	target	red	right	1.166983099999939	hit	0.29892118000208256
46.06399999999985	2.1851539999988887	1	True	target	red	left	1.1680905999965319	hit	0.1809205800062017
47.18199999999979	2.0008264999996896	1	True	event	red	left	1.1667918000021018	correct_rejection	n/a
48.30000000000018	2.001633600000801	1	True	event	red	left	1.1667538000001514	correct_rejection	n/a
49.65000000000009	2.2685740000015215	1	True	target	red	left	1.1684911000011198	hit	0.26386348000306725
50.88500000000022	2.0016498000004503	1	True	event	red	left	1.1667902000008468	correct_rejection	n/a
51.91899999999987	2.0016365999981787	1	False	event	blue	right	1.1684570999968855	correct_rejection	n/a
53.103000000000065	2.3352889000016006	1	False	distractor	blue	right	1.168506400001192	correct_rejection	n/a
54.45400000000018	2.336135299999995	1	False	distractor	blue	right	1.1676432999993125	correct_rejection	n/a
55.57099999999991	2.001676199997746	1	True	event	red	left	1.1676233999969554	correct_rejection	n/a
56.621999999999844	2.0016619999987597	1	False	event	blue	right	1.1684887000010349	correct_rejection	n/a
57.65700000000015	2.3186055999976816	1	True	target	red	right	1.1667987000000863	hit	0.3154628800009931
58.840999999999894	2.2515305000015076	1	True	target	red	right	1.166980099998895	hit	0.24887528000253667
59.909000000000106	2.2518703999994614	1	True	target	red	left	1.166768899998715	hit	0.2506447800013234
60.82600000000002	2.2850787999996243	1	True	target	red	right	1.1674697999987984	hit	0.28140818000322554
61.960999999999785	2.2844184000023375	1	True	target	red	left	1.1668253999996523	hit	0.28141138000576404
62.96199999999999	2.251895900000818	1	True	target	red	right	1.1668234999997509	hit	0.24888358000389132
63.945000000000164	2.0021761000025435	1	False	event	blue	left	1.1672940999997223	correct_rejection	n/a
65.0630000000001	2.002174699999159	1	False	event	blue	left	1.1676421999982267	correct_rejection	n/a
66.28099999999995	2.21768259999952	1	True	target	red	right	1.1667938999999024	hit	0.21614878000110593
67.54899999999998	2.0008166000006753	1	True	event	red	right	1.1667895999998734	correct_rejection	n/a
68.44900000000007	2.002504299998691	1	False	event	blue	left	1.1676509999997364	correct_rejection	n/a
69.51699999999983	2.002191200001107	1	False	event	blue	left	1.167334900001137	correct_rejection	n/a
70.60100000000011	2.0014894000014465	1	True	event	red	right	1.1674619000005038	correct_rejection	n/a
71.58500000000004	2.000780199999994	1	False	event	blue	right	1.1667702000013378	correct_rejection	n/a
72.68499999999995	2.0017047000001185	1	False	event	blue	right	1.1676256000027792	correct_rejection	n/a
73.85300000000007	2.2360456999995364	1	True	target	red	left	1.1678890000003008	hit	0.23194788000259337
75.10500000000002	2.0174974000001384	1	True	event	red	right	1.166793399999733	correct_rejection	n/a
76.28900000000021	2.351103000000876	1	True	target	red	left	1.1834798999989289	hit	0.33145308000604246
77.43899999999985	2.001703500001895	1	True	event	red	left	1.1683298000025388	false_alarm	0.18168478000080768
78.3409999999999	2.001996999999392	1	True	event	red	right	1.1671330999997735	correct_rejection	n/a
79.57400000000007	2.3352620999976352	1	False	distractor	blue	left	1.1684752000001026	correct_rejection	n/a
80.9090000000001	2.3353870999999344	1	False	distractor	blue	left	1.1676378000011027	correct_rejection	n/a
82.02599999999984	2.0016756000004534	1	False	event	blue	right	1.1684800000002724	correct_rejection	n/a
83.11099999999988	2.336085599999933	1	False	distractor	blue	left	1.1675921999994898	correct_rejection	n/a
84.1289999999999	2.234628900001553	1	True	target	red	right	1.1667932999989716	hit	0.23221528000505032
85.47899999999981	2.0016703000001144	1	True	event	red	left	1.1684769999992568	correct_rejection	n/a
86.71399999999994	2.334430999999313	1	False	distractor	blue	left	1.1668224999993981	correct_rejection	n/a
88.01499999999987	2.301911200000177	1	True	target	red	right	1.167627499999071	hit	0.29810408000486177
88.93199999999979	2.001663600000029	1	False	event	blue	left	1.1683355999994092	correct_rejection	n/a
90.26600000000008	2.002107000000251	1	True	event	red	left	1.1676377000003413	correct_rejection	n/a
91.55200000000013	2.000839000000269	1	True	event	red	right	1.1668222000007518	correct_rejection	n/a
92.63500000000022	2.0016768999994383	1	True	event	red	right	1.1684954000011203	correct_rejection	n/a
93.63599999999997	2.235585999998875	1	True	target	red	right	1.1684702999991714	hit	0.23051838000247926
94.98700000000008	2.3015352000002167	1	True	target	red	left	1.1672585000014806	hit	0.2981052800030852
95.92200000000003	2.335256999998819	1	False	distractor	blue	right	1.166777300000831	correct_rejection	n/a
97.07200000000012	2.218505599998025	1	True	target	red	left	1.168247199999314	hit	0.21481308000221588
98.20600000000013	2.001660099998844	1	True	event	red	right	1.1684866999967198	correct_rejection	n/a
99.3409999999999	2.001667800002906	1	False	event	blue	left	1.168458100000862	correct_rejection	n/a
100.25799999999981	2.335313800002041	1	False	distractor	blue	right	1.1684421000027214	correct_rejection	n/a
101.44300000000021	2.267982100001973	1	True	target	red	left	1.1670838999998523	hit	0.2647078800044369
102.74299999999994	2.3361196000005577	1	False	distractor	blue	left	1.1676475999993556	correct_rejection	n/a
103.76200000000017	2.185150799999974	1	True	target	red	right	1.1668013999988034	hit	0.18131538000380942
105.0619999999999	2.3361455999984173	1	False	distractor	blue	left	1.1676507000011043	correct_rejection	n/a
106.41400000000021	2.000821000001423	1	False	event	blue	left	1.1667997000004107	correct_rejection	n/a
107.58100000000013	2.0023027999995975	1	True	event	red	left	1.167636300000595	correct_rejection	n/a
