onset	duration	block_n	task_relevant	trial_type	colour	direction_of_approach	critical_time	outcome	response_time
2.2719999999999345	2.3352751000002456	1	False	distractor	red	left	1.168478200000223	correct_rejection	n/a
3.189999999999941	2.001672100000178	1	True	event	blue	left	1.1682853000002211	correct_rejection	n/a
4.473999999999933	2.001907199999536	1	True	event	blue	left	1.1676276999996844	correct_rejection	n/a
5.6580000000000155	2.2518577000000874	1	True	target	blue	right	1.168470000000525	hit	0.24711686000063082
6.559999999999945	2.0008315000004586	1	False	event	red	left	1.1667971999995643	correct_rejection	n/a
7.560999999999922	2.25223940000069	1	True	target	blue	left	1.167144900000494	hit	0.24793685999993897
8.711000000000013	2.201820299999781	1	True	target	blue	right	1.1684704999997848	hit	0.19773656000072037
9.861999999999966	2.0019349000003785	1	True	event	blue	left	1.1670534000004409	correct_rejection	n/a
10.846000000000004	2.3361347999998543	1	False	distractor	red	right	1.167637399999876	correct_rejection	n/a
11.829999999999927	2.335280100000105	1	False	distractor	red	right	1.1685059000001417	correct_rejection	n/a
13.030999999999949	2.3357923000003353	1	True	target	blue	left	1.167665599999978	hit	0.33217066000106854
14.164999999999964	2.002502199999981	1	False	event	red	left	1.1676329000001715	correct_rejection	n/a
15.399999999999977	2.201821999999993	1	True	target	blue	right	1.1684846999996807	hit	0.1970621600004847
16.650999999999954	2.001628200000596	1	False	event	red	right	1.1679114000007758	correct_rejection	n/a
17.56899999999996	2.000826800000141	1	True	event	blue	right	1.166783700000451	correct_rejection	n/a
18.552999999999997	2.0017867000005936	1	True	event	blue	left	1.1669454000002588	false_alarm	0.21639676000012287
19.452999999999975	2.2860778000003847	1	True	target	blue	left	1.1684795000001031	hit	0.2813015600005997
20.770999999999958	2.3352736999995614	1	False	distractor	red	left	1.1685257999997702	correct_rejection	n/a
21.704999999999927	2.0017085999998017	1	True	event	blue	right	1.1684980999998515	correct_rejection	n/a
22.872999999999934	2.3344151000001148	1	False	distractor	red	right	1.1667766000000483	correct_rejection	n/a
24.007999999999925	2.3344251000007716	1	False	distractor	red	right	1.166798100000051	correct_rejection	n/a
25.20799999999997	2.268543099999988	1	True	target	blue	right	1.1679863999997906	hit	0.2642818599999259
26.424999999999955	2.001680800000031	1	True	event	blue	right	1.1676355999998123	correct_rejection	n/a
27.610000000000014	2.0016764000001785	1	True	event	blue	right	1.1684699999996155	correct_rejection	n/a
28.844999999999914	2.000790799999777	1	False	event	red	left	1.1667650999997932	correct_rejection	n/a
29.87799999999993	2.3357402999999977	1	False	distractor	red	left	1.167657699999836	correct_rejection	n/a
31.045999999999935	2.2852058000007673	1	True	target	blue	left	1.1680826000001616	hit	0.28143516000017144
32.197	2.001657300000261	1	True	event	blue	right	1.1676359000002776	correct_rejection	n/a
33.14799999999991	2.0016482999999425	1	False	event	red	left	1.1667791999998371	correct_rejection	n/a
34.38199999999995	2.0016483999997945	1	False	event	red	right	1.1684839999998076	correct_rejection	n/a
35.733999999999924	2.3352582000006805	1	False	distractor	red	left	1.1667830000005779	correct_rejection	n/a
36.916999999999916	2.002494999999726	1	False	event	red	left	1.1676096000001053	correct_rejection	n/a
37.91899999999998	2.335593699999663	1	True	target	blue	right	1.167139700000007	late_response	0.383588060000136
39.152999999999906	2.0016284000002997	1	False	event	red	right	1.1684610000002067	correct_rejection	n/a
40.26999999999998	2.3352746999999	1	False	distractor	red	left	1.1685170000000653	correct_rejection	n/a
41.37199999999996	2.251543600000332	1	True	target	blue	right	1.166766600000301	hit	0.24876526000042531
42.521999999999935	2.335262700000385	1	False	distractor	red	right	1.1682123000000502	correct_rejection	n/a
43.52299999999991	2.3352696000001743	1	False	distractor	red	left	1.168486199999279	correct_rejection	n/a
44.50699999999995	2.0016599000000497	1	False	event	red	left	1.1677513999993607	correct_rejection	n/a
45.424999999999955	2.3344261000002007	1	False	distractor	red	left	1.166791500000727	correct_rejection	n/a
46.72499999999991	2.3356918999998015	1	False	distractor	red	right	1.1676121000000421	correct_rejection	n/a
47.892999999999915	2.2518786999999065	1	True	target	blue	left	1.1680797999997594	hit	0.2496567600002777
49.14499999999998	2.000816499999928	1	False	event	red	right	1.1667859999997745	correct_rejection	n/a
50.261999999999944	2.3348557999997865	1	False	distractor	red	right	1.166767400000026	correct_rejection	n/a
51.31299999999999	2.269278000000668	1	True	target	blue	right	1.1675153000005594	hit	0.26469646000003877
52.313999999999965	2.0018294000001333	1	False	event	red	left	1.1669347999995807	correct_rejection	n/a
